household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
all_households,percentiles_96_99,2006,320400.0,8500.0,328900.0,500.0,85300.0,244100.0
all_households,percentiles_96_99,2007,330800.0,8900.0,339700.0,600.0,86300.0,253900.0
all_households,percentiles_96_99,2008,306300.0,8000.0,314200.0,600.0,77400.0,237400.0
all_households,percentiles_96_99,2009,286200.0,8800.0,295000.0,600.0,71300.0,224300.0
all_households,percentiles_96_99,2010,296700.0,8600.0,305300.0,600.0,75800.0,230100.0
all_households,percentiles_96_99,2011,302400.0,8600.0,310900.0,500.0,75500.0,235900.0
all_households,percentiles_96_99,2012,316900.0,8700.0,325600.0,500.0,80800.0,245400.0
all_households,percentiles_96_99,2013,319800.0,9500.0,329300.0,600.0,86600.0,243300.0
all_households,percentiles_96_99,2014,332000.0,10100.0,342100.0,800.0,91400.0,251500.0
all_households,top_1_percent,1979,547800.0,5500.0,553300.0,200.0,194000.0,359500.0
all_households,top_1_percent,1980,525300.0,5500.0,530800.0,200.0,175500.0,355500.0
all_households,top_1_percent,1981,522700.0,6000.0,528700.0,200.0,161200.0,367700.0
all_households,top_1_percent,1982,550200.0,7000.0,557200.0,200.0,149200.0,408200.0
all_households,top_1_percent,1983,603600.0,7000.0,610600.0,200.0,163500.0,447300.0
all_households,top_1_percent,1984,667600.0,7600.0,675200.0,200.0,182500.0,492900.0
all_households,top_1_percent,1985,715500.0,7400.0,722900.0,200.0,188400.0,534700.0
all_households,top_1_percent,1986,939200.0,7900.0,947100.0,200.0,233500.0,713800.0
all_households,top_1_percent,1987,753000.0,6300.0,759300.0,200.0,228200.0,531300.0
all_households,top_1_percent,1988,944800.0,6500.0,951300.0,200.0,272300.0,679200.0
all_households,top_1_percent,1989,879500.0,6200.0,885700.0,200.0,247200.0,638700.0
all_households,top_1_percent,1990,850600.0,7000.0,857600.0,200.0,238000.0,619900.0
all_households,top_1_percent,1991,765200.0,6800.0,772000.0,300.0,223300.0,549000.0
all_households,top_1_percent,1992,863800.0,6900.0,870700.0,200.0,257900.0,613100.0
all_households,top_1_percent,1993,829700.0,7200.0,836900.0,400.0,277800.0,559400.0
all_households,top_1_percent,1994,854800.0,7600.0,862400.0,300.0,297100.0,565700.0
all_households,top_1_percent,1995,950400.0,7300.0,957700.0,500.0,334000.0,624100.0
all_households,top_1_percent,1996,1054100.0,7200.0,1061300.0,200.0,369700.0,691800.0
all_households,top_1_percent,1997,1217700.0,7900.0,1225600.0,200.0,414200.0,811600.0
all_households,top_1_percent,1998,1385100.0,7300.0,1392400.0,500.0,451500.0,941300.0
all_households,top_1_percent,1999,1512900.0,7100.0,1520000.0,300.0,495900.0,1024500.0
all_households,top_1_percent,2000,1663000.0,7800.0,1670800.0,300.0,539300.0,1131800.0
all_households,top_1_percent,2001,1328300.0,6900.0,1335200.0,400.0,427700.0,907900.0
all_households,top_1_percent,2002,1175800.0,7400.0,1183200.0,600.0,377600.0,806100.0
all_households,top_1_percent,2003,1251600.0,7500.0,1259100.0,400.0,381800.0,877800.0
all_households,top_1_percent,2004,1494500.0,8000.0,1502400.0,500.0,450400.0,1052600.0
all_households,top_1_percent,2005,1806300.0,8900.0,1815200.0,500.0,547900.0,1267800.0
all_households,top_1_percent,2006,1955900.0,9200.0,1965100.0,600.0,586000.0,1379700.0
all_households,top_1_percent,2007,2061900.0,8900.0,2070800.0,500.0,584500.0,1486700.0
all_households,top_1_percent,2008,1681900.0,8500.0,1690400.0,700.0,474200.0,1216900.0
all_households,top_1_percent,2009,1310000.0,9200.0,1319200.0,800.0,379200.0,940800.0
all_households,top_1_percent,2010,1519700.0,8800.0,1528500.0,1000.0,447000.0,1082500.0
all_households,top_1_percent,2011,1507500.0,8700.0,1516200.0,900.0,440100.0,1076900.0
all_households,top_1_percent,2012,1863400.0,9500.0,1872900.0,800.0,534700.0,1339000.0
all_households,top_1_percent,2013,1566800.0,9600.0,1576400.0,900.0,530300.0,1046900.0
all_households,top_1_percent,2014,1764200.0,9400.0,1773600.0,1200.0,596200.0,1178600.0
hh_with_children,all_quintiles,1979,71300.0,1600.0,72900.0,2300.0,16000.0,59200.0
hh_with_children,all_quintiles,1980,68000.0,1900.0,69900.0,2400.0,15500.0,56800.0
hh_with_children,all_quintiles,1981,67700.0,1800.0,69600.0,2400.0,15900.0,56100.0
hh_with_children,all_quintiles,1982,66000.0,2200.0,68200.0,2400.0,14500.0,56000.0
hh_with_children,all_quintiles,1983,66700.0,2000.0,68700.0,2400.0,14600.0,56500.0
hh_with_children,all_quintiles,1984,72200.0,1700.0,74000.0,2400.0,16000.0,60300.0
hh_with_children,all_quintiles,1985,71600.0,1800.0,73400.0,2400.0,15800.0,60000.0
hh_with_children,all_quintiles,1986,76900.0,1800.0,78800.0,2500.0,17100.0,64100.0
hh_with_children,all_quintiles,1987,74600.0,1700.0,76300.0,2600.0,16900.0,62000.0
hh_with_children,all_quintiles,1988,76800.0,1800.0,78500.0,2500.0,17400.0,63600.0
hh_with_children,all_quintiles,1989,78900.0,1800.0,80800.0,2600.0,17800.0,65600.0
hh_with_children,all_quintiles,1990,77300.0,1800.0,79200.0,3000.0,17500.0,64700.0
hh_with_children,all_quintiles,1991,76200.0,2100.0,78200.0,3400.0,17400.0,64200.0
hh_with_children,all_quintiles,1992,76900.0,2300.0,79300.0,3700.0,17500.0,65400.0
hh_with_children,all_quintiles,1993,78100.0,2300.0,80300.0,4000.0,18300.0,66000.0
hh_with_children,all_quintiles,1994,79900.0,2100.0,82000.0,3900.0,18800.0,67200.0
hh_with_children,all_quintiles,1995,85000.0,2200.0,87200.0,3900.0,20200.0,71000.0
hh_with_children,all_quintiles,1996,86200.0,2100.0,88300.0,3700.0,20300.0,71700.0
hh_with_children,all_quintiles,1997,90700.0,2200.0,92900.0,3400.0,21600.0,74700.0
hh_with_children,all_quintiles,1998,97300.0,2000.0,99300.0,3500.0,22600.0,80200.0
hh_with_children,all_quintiles,1999,103900.0,2000.0,105900.0,3500.0,24600.0,84900.0
hh_with_children,all_quintiles,2000,108500.0,2100.0,110500.0,3600.0,25900.0,88300.0
hh_with_children,all_quintiles,2001,101900.0,2300.0,104200.0,3900.0,22800.0,85400.0
hh_with_children,all_quintiles,2002,98900.0,2600.0,101500.0,4300.0,21500.0,84400.0
hh_with_children,all_quintiles,2003,100400.0,2600.0,103000.0,4700.0,20600.0,87100.0
hh_with_children,all_quintiles,2004,106900.0,2600.0,109500.0,4900.0,22300.0,92100.0
hh_with_children,all_quintiles,2005,111500.0,2400.0,113900.0,5000.0,23600.0,95200.0
hh_with_children,all_quintiles,2006,117100.0,2500.0,119600.0,4900.0,25100.0,99400.0
hh_with_children,all_quintiles,2007,122300.0,2700.0,125000.0,5200.0,25900.0,104300.0
hh_with_children,all_quintiles,2008,114500.0,3000.0,117400.0,5500.0,22100.0,100900.0
hh_with_children,all_quintiles,2009,105300.0,4000.0,109300.0,6400.0,19800.0,95900.0
hh_with_children,all_quintiles,2010,111000.0,4000.0,115000.0,6700.0,21900.0,99800.0
hh_with_children,all_quintiles,2011,109400.0,3600.0,113000.0,6600.0,21100.0,98600.0
hh_with_children,all_quintiles,2012,114400.0,3400.0,117800.0,6700.0,22600.0,101900.0
hh_with_children,all_quintiles,2013,114500.0,3200.0,117700.0,6900.0,25300.0,99400.0
hh_with_children,all_quintiles,2014,118600.0,3100.0,121700.0,8200.0,26700.0,103200.0
hh_with_children,lowest_quintile,1979,16900.0,2000.0,18900.0,8300.0,2300.0,24900.0
hh_with_children,lowest_quintile,1980,15800.0,2000.0,17800.0,8300.0,2100.0,24000.0
hh_with_children,lowest_quintile,1981,15500.0,2000.0,17400.0,8100.0,2200.0,23300.0
hh_with_children,lowest_quintile,1982,14400.0,2100.0,16500.0,8200.0,2100.0,22600.0
hh_with_children,lowest_quintile,1983,13500.0,2000.0,15600.0,8100.0,2100.0,21600.0
hh_with_children,lowest_quintile,1984,15300.0,1700.0,17000.0,7900.0,2700.0,22300.0
hh_with_children,lowest_quintile,1985,14700.0,1800.0,16400.0,8100.0,2400.0,22100.0
hh_with_children,lowest_quintile,1986,14400.0,1800.0,16200.0,8200.0,2300.0,22100.0
hh_with_children,lowest_quintile,1987,13000.0,1800.0,14800.0,8600.0,1800.0,21500.0
hh_with_children,lowest_quintile,1988,13600.0,1900.0,15500.0,8300.0,1800.0,22100.0
hh_with_children,lowest_quintile,1989,14800.0,1800.0,16600.0,8600.0,1800.0,23500.0
hh_with_children,lowest_quintile,1990,15400.0,1800.0,17200.0,9800.0,2100.0,24900.0
hh_with_children,lowest_quintile,1991,15600.0,1800.0,17400.0,10500.0,1900.0,26000.0
hh_with_children,lowest_quintile,1992,15400.0,2000.0,17400.0,11000.0,1800.0,26600.0
hh_with_children,lowest_quintile,1993,15800.0,2000.0,17800.0,11800.0,1800.0,27700.0
hh_with_children,lowest_quintile,1994,15700.0,1800.0,17600.0,11500.0,1300.0,27700.0
hh_with_children,lowest_quintile,1995,17700.0,1900.0,19500.0,11100.0,1300.0,29400.0
hh_with_children,lowest_quintile,1996,17700.0,1900.0,19700.0,10500.0,1100.0,29100.0
hh_with_children,lowest_quintile,1997,19500.0,2100.0,21500.0,9600.0,1200.0,29900.0
hh_with_children,lowest_quintile,1998,21500.0,1800.0,23400.0,9700.0,1300.0,31800.0
hh_with_children,lowest_quintile,1999,22300.0,1800.0,24200.0,9700.0,1500.0,32400.0
hh_with_children,lowest_quintile,2000,22000.0,1900.0,23900.0,9200.0,1200.0,31800.0
hh_with_children,lowest_quintile,2001,21100.0,2100.0,23200.0,9900.0,1000.0,32100.0
hh_with_children,lowest_quintile,2002,21500.0,2300.0,23800.0,10900.0,900.0,33800.0
hh_with_children,lowest_quintile,2003,20900.0,2200.0,23100.0,11500.0,900.0,33700.0
hh_with_children,lowest_quintile,2004,21600.0,2200.0,23800.0,11800.0,800.0,34900.0
hh_with_children,lowest_quintile,2005,22100.0,2100.0,24200.0,12200.0,700.0,35600.0
hh_with_children,lowest_quintile,2006,22800.0,2000.0,24800.0,11600.0,900.0,35500.0
hh_with_children,lowest_quintile,2007,25000.0,2100.0,27100.0,12100.0,700.0,38500.0
hh_with_children,lowest_quintile,2008,24200.0,2300.0,26500.0,12800.0,-800.0,40100.0
hh_with_children,lowest_quintile,2009,22000.0,3000.0,25000.0,14400.0,-1200.0,40600.0
hh_with_children,lowest_quintile,2010,22900.0,2900.0,25800.0,14800.0,-1200.0,41800.0
hh_with_children,lowest_quintile,2011,22700.0,2700.0,25400.0,14500.0,-1100.0,41000.0
hh_with_children,lowest_quintile,2012,21700.0,2500.0,24200.0,14500.0,-1000.0,39700.0
hh_with_children,lowest_quintile,2013,22900.0,2100.0,24900.0,14800.0,-700.0,40500.0
hh_with_children,lowest_quintile,2014,22800.0,2200.0,24900.0,16700.0,-700.0,42300.0
hh_with_children,second_quintile,1979,44400.0,2000.0,46400.0,1400.0,8100.0,39800.0
hh_with_children,second_quintile,1980,42100.0,2400.0,44500.0,1600.0,7700.0,38400.0
hh_with_children,second_quintile,1981,42200.0,2200.0,44400.0,1700.0,8100.0,38000.0
hh_with_children,second_quintile,1982,40600.0,2800.0,43500.0,1400.0,7500.0,37400.0
hh_with_children,second_quintile,1983,39900.0,2600.0,42500.0,1200.0,7300.0,36400.0
hh_with_children,second_quintile,1984,43000.0,2100.0,45100.0,1400.0,8200.0,38300.0
hh_with_children,second_quintile,1985,42900.0,2300.0,45300.0,1400.0,8200.0,38400.0
hh_with_children,second_quintile,1986,43500.0,2300.0,45900.0,1300.0,8400.0,38800.0
hh_with_children,second_quintile,1987,43400.0,2200.0,45500.0,1200.0,7900.0,38800.0
hh_with_children,second_quintile,1988,43900.0,2200.0,46200.0,1200.0,8200.0,39200.0
hh_with_children,second_quintile,1989,44300.0,2300.0,46600.0,1400.0,8000.0,40000.0
hh_with_children,second_quintile,1990,45700.0,2200.0,47900.0,1700.0,8700.0,40900.0
hh_with_children,second_quintile,1991,44100.0,2700.0,46800.0,2100.0,8200.0,40700.0
hh_with_children,second_quintile,1992,43100.0,3000.0,46100.0,2700.0,7800.0,40900.0
hh_with_children,second_quintile,1993,43300.0,2900.0,46200.0,2900.0,7900.0,41200.0
hh_with_children,second_quintile,1994,44100.0,2800.0,46800.0,3000.0,7700.0,42100.0
hh_with_children,second_quintile,1995,46200.0,2700.0,48900.0,3100.0,8100.0,43900.0
hh_with_children,second_quintile,1996,46100.0,2800.0,48800.0,3000.0,7900.0,43900.0
hh_with_children,second_quintile,1997,47300.0,3000.0,50300.0,3000.0,8300.0,44900.0
hh_with_children,second_quintile,1998,49800.0,2700.0,52500.0,3400.0,8100.0,47700.0
hh_with_children,second_quintile,1999,51700.0,2700.0,54400.0,3300.0,8500.0,49200.0
hh_with_children,second_quintile,2000,52300.0,2700.0,55000.0,3700.0,8400.0,50300.0
hh_with_children,second_quintile,2001,51000.0,3100.0,54100.0,4000.0,7200.0,50900.0
hh_with_children,second_quintile,2002,49800.0,3300.0,53100.0,4700.0,6600.0,51100.0
hh_with_children,second_quintile,2003,49500.0,3500.0,53000.0,5000.0,5900.0,52000.0
hh_with_children,second_quintile,2004,50900.0,3400.0,54300.0,5500.0,6100.0,53700.0
hh_with_children,second_quintile,2005,52100.0,3200.0,55300.0,5600.0,6300.0,54600.0
hh_with_children,second_quintile,2006,53200.0,3400.0,56600.0,5600.0,6500.0,55700.0
hh_with_children,second_quintile,2007,56000.0,3400.0,59400.0,5700.0,7100.0,58000.0
hh_with_children,second_quintile,2008,53600.0,4000.0,57600.0,6300.0,4800.0,59100.0
hh_with_children,second_quintile,2009,50600.0,5200.0,55800.0,7400.0,4100.0,59100.0
hh_with_children,second_quintile,2010,50800.0,5200.0,56000.0,7700.0,4500.0,59200.0
hh_with_children,second_quintile,2011,50300.0,4900.0,55100.0,8100.0,4400.0,58800.0
hh_with_children,second_quintile,2012,49700.0,4900.0,54700.0,8200.0,4300.0,58600.0
hh_with_children,second_quintile,2013,51400.0,4400.0,55800.0,8500.0,5500.0,58800.0
hh_with_children,second_quintile,2014,52100.0,4200.0,56300.0,10000.0,5500.0,60700.0
hh_with_children,middle_quintile,1979,66400.0,1500.0,67900.0,600.0,13800.0,54700.0
hh_with_children,middle_quintile,1980,63900.0,1900.0,65700.0,600.0,13500.0,52900.0
hh_with_children,middle_quintile,1981,64100.0,1800.0,65900.0,600.0,14100.0,52400.0
hh_with_children,middle_quintile,1982,63100.0,2200.0,65300.0,500.0,13300.0,52500.0
hh_with_children,middle_quintile,1983,62700.0,2100.0,64800.0,500.0,12900.0,52400.0
hh_with_children,middle_quintile,1984,66500.0,1800.0,68300.0,600.0,13900.0,55000.0
hh_with_children,middle_quintile,1985,67000.0,1700.0,68800.0,500.0,14100.0,55200.0
hh_with_children,middle_quintile,1986,68400.0,2000.0,70400.0,500.0,14500.0,56300.0
hh_with_children,middle_quintile,1987,69000.0,1500.0,70600.0,400.0,14200.0,56800.0
hh_with_children,middle_quintile,1988,69900.0,1600.0,71500.0,500.0,14700.0,57400.0
hh_with_children,middle_quintile,1989,70700.0,1800.0,72600.0,500.0,14800.0,58300.0
hh_with_children,middle_quintile,1990,71100.0,2000.0,73100.0,700.0,15000.0,58800.0
hh_with_children,middle_quintile,1991,69600.0,2300.0,71900.0,800.0,14700.0,58000.0
hh_with_children,middle_quintile,1992,69500.0,2500.0,72000.0,1000.0,14500.0,58400.0
hh_with_children,middle_quintile,1993,69600.0,2500.0,72200.0,1200.0,14500.0,58900.0
hh_with_children,middle_quintile,1994,71100.0,2100.0,73200.0,1200.0,14900.0,59500.0
hh_with_children,middle_quintile,1995,73600.0,2400.0,76000.0,1400.0,15400.0,62000.0
hh_with_children,middle_quintile,1996,74500.0,2400.0,76900.0,1300.0,15500.0,62700.0
hh_with_children,middle_quintile,1997,76400.0,2100.0,78500.0,1100.0,16100.0,63500.0
hh_with_children,middle_quintile,1998,79500.0,2200.0,81700.0,1200.0,15900.0,67000.0
hh_with_children,middle_quintile,1999,82200.0,2200.0,84400.0,1500.0,16400.0,69500.0
hh_with_children,middle_quintile,2000,82900.0,2400.0,85300.0,1600.0,16400.0,70500.0
hh_with_children,middle_quintile,2001,82400.0,2500.0,84900.0,1800.0,14900.0,71800.0
hh_with_children,middle_quintile,2002,80100.0,3000.0,83000.0,2100.0,14100.0,71000.0
hh_with_children,middle_quintile,2003,80000.0,2900.0,82800.0,2300.0,13000.0,72100.0
hh_with_children,middle_quintile,2004,82700.0,2800.0,85500.0,2400.0,13700.0,74300.0
hh_with_children,middle_quintile,2005,84300.0,2600.0,87000.0,2400.0,14000.0,75300.0
hh_with_children,middle_quintile,2006,85900.0,2800.0,88700.0,2300.0,14300.0,76700.0
hh_with_children,middle_quintile,2007,89100.0,3100.0,92200.0,2700.0,14900.0,80000.0
hh_with_children,middle_quintile,2008,86100.0,3600.0,89700.0,3000.0,12200.0,80500.0
hh_with_children,middle_quintile,2009,82800.0,4900.0,87700.0,3600.0,11600.0,79700.0
hh_with_children,middle_quintile,2010,83300.0,5200.0,88500.0,3800.0,12200.0,80200.0
hh_with_children,middle_quintile,2011,82200.0,4400.0,86600.0,3800.0,11800.0,78600.0
hh_with_children,middle_quintile,2012,82800.0,4100.0,86900.0,3800.0,12000.0,78800.0
hh_with_children,middle_quintile,2013,84300.0,4100.0,88500.0,4200.0,13800.0,78900.0
hh_with_children,middle_quintile,2014,86200.0,3900.0,90000.0,5500.0,14300.0,81300.0
hh_with_children,fourth_quintile,1979,90600.0,1300.0,91900.0,300.0,20300.0,72000.0
hh_with_children,fourth_quintile,1980,88100.0,1600.0,89600.0,300.0,20200.0,69800.0
hh_with_children,fourth_quintile,1981,89600.0,1600.0,91200.0,300.0,21400.0,70100.0
hh_with_children,fourth_quintile,1982,88700.0,1800.0,90500.0,300.0,20000.0,70700.0
hh_with_children,fourth_quintile,1983,88800.0,1700.0,90500.0,200.0,19600.0,71200.0
hh_with_children,fourth_quintile,1984,94100.0,1500.0,95600.0,300.0,21000.0,74800.0
hh_with_children,fourth_quintile,1985,94100.0,1700.0,95800.0,300.0,21000.0,75000.0
hh_with_children,fourth_quintile,1986,97200.0,1600.0,98800.0,300.0,21900.0,77200.0
hh_with_children,fourth_quintile,1987,98400.0,1500.0,99900.0,300.0,21600.0,78600.0
hh_with_children,fourth_quintile,1988,99600.0,1500.0,101200.0,300.0,22300.0,79200.0
hh_with_children,fourth_quintile,1989,100800.0,1700.0,102500.0,300.0,22600.0,80200.0
hh_with_children,fourth_quintile,1990,101000.0,1600.0,102600.0,300.0,22800.0,80200.0
hh_with_children,fourth_quintile,1991,99700.0,1700.0,101500.0,400.0,22500.0,79400.0
hh_with_children,fourth_quintile,1992,100400.0,2100.0,102500.0,600.0,22400.0,80600.0
hh_with_children,fourth_quintile,1993,101300.0,1900.0,103200.0,500.0,22800.0,81000.0
hh_with_children,fourth_quintile,1994,103200.0,1700.0,104900.0,700.0,23300.0,82200.0
hh_with_children,fourth_quintile,1995,105700.0,2000.0,107700.0,800.0,23900.0,84600.0
hh_with_children,fourth_quintile,1996,108000.0,1800.0,109900.0,600.0,24400.0,86000.0
hh_with_children,fourth_quintile,1997,110800.0,2100.0,112900.0,700.0,25300.0,88300.0
hh_with_children,fourth_quintile,1998,116100.0,1800.0,117900.0,700.0,25800.0,92800.0
hh_with_children,fourth_quintile,1999,119300.0,1800.0,121100.0,700.0,26400.0,95500.0
hh_with_children,fourth_quintile,2000,121800.0,1700.0,123500.0,800.0,27100.0,97200.0
hh_with_children,fourth_quintile,2001,120700.0,2200.0,122900.0,900.0,25200.0,98600.0
hh_with_children,fourth_quintile,2002,117700.0,2400.0,120100.0,1000.0,24000.0,97100.0
hh_with_children,fourth_quintile,2003,119500.0,2500.0,121900.0,1200.0,22800.0,100300.0
hh_with_children,fourth_quintile,2004,122300.0,2400.0,124700.0,1400.0,23500.0,102700.0
hh_with_children,fourth_quintile,2005,125100.0,2300.0,127400.0,1200.0,24300.0,104400.0
hh_with_children,fourth_quintile,2006,128400.0,2400.0,130800.0,1300.0,25000.0,107200.0
hh_with_children,fourth_quintile,2007,132300.0,2600.0,134900.0,1400.0,25700.0,110700.0
hh_with_children,fourth_quintile,2008,128400.0,2800.0,131200.0,1600.0,22700.0,110100.0
hh_with_children,fourth_quintile,2009,125000.0,3800.0,128700.0,1800.0,21700.0,108800.0
hh_with_children,fourth_quintile,2010,126500.0,3800.0,130300.0,1900.0,22700.0,109500.0
hh_with_children,fourth_quintile,2011,125700.0,3400.0,129100.0,1800.0,22000.0,108900.0
hh_with_children,fourth_quintile,2012,126900.0,3300.0,130200.0,1900.0,22600.0,109400.0
hh_with_children,fourth_quintile,2013,129900.0,3200.0,133000.0,2200.0,25500.0,109700.0
hh_with_children,fourth_quintile,2014,132000.0,3100.0,135100.0,2900.0,26500.0,111500.0
hh_with_children,highest_quintile,1979,171700.0,1300.0,173000.0,300.0,44800.0,128500.0
hh_with_children,highest_quintile,1980,168400.0,1400.0,169800.0,200.0,44100.0,125900.0
hh_with_children,highest_quintile,1981,168800.0,1500.0,170300.0,200.0,44200.0,126400.0
hh_with_children,highest_quintile,1982,168400.0,1700.0,170100.0,200.0,40300.0,130000.0
hh_with_children,highest_quintile,1983,178100.0,1500.0,179600.0,200.0,42400.0,137400.0
hh_with_children,highest_quintile,1984,192600.0,1600.0,194200.0,200.0,45600.0,148900.0
hh_with_children,highest_quintile,1985,190100.0,1300.0,191400.0,200.0,44600.0,147100.0
hh_with_children,highest_quintile,1986,221900.0,1300.0,223200.0,200.0,52200.0,171300.0
hh_with_children,highest_quintile,1987,209100.0,1300.0,210400.0,200.0,53600.0,157000.0
hh_with_children,highest_quintile,1988,219300.0,1300.0,220500.0,200.0,55300.0,165500.0
hh_with_children,highest_quintile,1989,223800.0,1500.0,225300.0,300.0,56100.0,169400.0
hh_with_children,highest_quintile,1990,212700.0,1400.0,214200.0,300.0,53200.0,161300.0
hh_with_children,highest_quintile,1991,209500.0,1600.0,211100.0,400.0,53900.0,157600.0
hh_with_children,highest_quintile,1992,215200.0,1800.0,217100.0,500.0,55700.0,161800.0
hh_with_children,highest_quintile,1993,218100.0,2000.0,220100.0,400.0,59500.0,161000.0
hh_with_children,highest_quintile,1994,221600.0,1900.0,223500.0,500.0,61500.0,162400.0
hh_with_children,highest_quintile,1995,239600.0,1900.0,241400.0,500.0,67900.0,174000.0
hh_with_children,highest_quintile,1996,254000.0,1600.0,255600.0,500.0,72300.0,183800.0
hh_with_children,highest_quintile,1997,269400.0,1700.0,271100.0,400.0,76900.0,194600.0
hh_with_children,highest_quintile,1998,292900.0,1400.0,294300.0,500.0,82800.0,211900.0
hh_with_children,highest_quintile,1999,315400.0,1400.0,316800.0,500.0,90900.0,226500.0
hh_with_children,highest_quintile,2000,335400.0,1800.0,337200.0,600.0,97000.0,240800.0
hh_with_children,highest_quintile,2001,304600.0,1800.0,306400.0,700.0,84600.0,222500.0
hh_with_children,highest_quintile,2002,286000.0,1900.0,287900.0,700.0,77300.0,211300.0
hh_with_children,highest_quintile,2003,299600.0,1900.0,301500.0,700.0,77100.0,225100.0
hh_with_children,highest_quintile,2004,321600.0,1800.0,323500.0,900.0,83600.0,240800.0
hh_with_children,highest_quintile,2005,348400.0,1700.0,350100.0,800.0,92100.0,258800.0
hh_with_children,highest_quintile,2006,383300.0,1800.0,385100.0,900.0,101800.0,284100.0
hh_with_children,highest_quintile,2007,407800.0,2100.0,409800.0,900.0,106300.0,304500.0
hh_with_children,highest_quintile,2008,355800.0,2000.0,357800.0,1000.0,89400.0,269400.0
hh_with_children,highest_quintile,2009,316100.0,2900.0,319000.0,1100.0,78700.0,241300.0
hh_with_children,highest_quintile,2010,346600.0,2700.0,349300.0,1200.0,89100.0,261400.0
hh_with_children,highest_quintile,2011,338200.0,2800.0,341000.0,1100.0,84800.0,257300.0
hh_with_children,highest_quintile,2012,376200.0,2300.0,378500.0,1100.0,95900.0,283700.0
hh_with_children,highest_quintile,2013,362800.0,2400.0,365200.0,1200.0,102700.0,263600.0
hh_with_children,highest_quintile,2014,385900.0,2400.0,388300.0,1800.0,110900.0,279200.0
hh_with_children,percentiles_81_90,1979,122100.0,1200.0,123300.0,300.0,28800.0,94800.0
hh_with_children,percentiles_81_90,1980,119600.0,1400.0,121000.0,200.0,29000.0,92300.0
hh_with_children,percentiles_81_90,1981,119300.0,1500.0,120800.0,200.0,29900.0,91100.0
hh_with_children,percentiles_81_90,1982,118900.0,1800.0,120700.0,200.0,27800.0,93100.0
hh_with_children,percentiles_81_90,1983,119900.0,1600.0,121500.0,100.0,27600.0,94100.0
hh_with_children,percentiles_81_90,1984,128000.0,1800.0,129800.0,200.0,29300.0,100700.0
hh_with_children,percentiles_81_90,1985,127700.0,1400.0,129000.0,200.0,29500.0,99700.0
hh_with_children,percentiles_81_90,1986,133300.0,1300.0,134600.0,200.0,31100.0,103800.0
hh_with_children,percentiles_81_90,1987,134900.0,1300.0,136200.0,200.0,31500.0,104800.0
hh_with_children,percentiles_81_90,1988,137000.0,1400.0,138400.0,200.0,32300.0,106300.0
hh_with_children,percentiles_81_90,1989,138900.0,1700.0,140500.0,300.0,32900.0,107900.0
hh_with_children,percentiles_81_90,1990,138700.0,1500.0,140200.0,300.0,33000.0,107500.0
hh_with_children,percentiles_81_90,1991,136700.0,1700.0,138400.0,400.0,32900.0,105900.0
hh_with_children,percentiles_81_90,1992,137400.0,2000.0,139500.0,500.0,32800.0,107200.0
hh_with_children,percentiles_81_90,1993,138300.0,2500.0,140800.0,400.0,33000.0,108300.0
hh_with_children,percentiles_81_90,1994,141000.0,2000.0,143000.0,500.0,34000.0,109400.0
hh_with_children,percentiles_81_90,1995,146600.0,1800.0,148400.0,500.0,35900.0,113000.0
hh_with_children,percentiles_81_90,1996,151000.0,1600.0,152600.0,500.0,36600.0,116400.0
hh_with_children,percentiles_81_90,1997,155200.0,1600.0,156900.0,400.0,38000.0,119300.0
hh_with_children,percentiles_81_90,1998,161800.0,1700.0,163600.0,400.0,39400.0,124600.0
hh_with_children,percentiles_81_90,1999,167700.0,1700.0,169400.0,600.0,41200.0,128700.0
hh_with_children,percentiles_81_90,2000,171400.0,2000.0,173400.0,700.0,42400.0,131700.0
hh_with_children,percentiles_81_90,2001,170500.0,2100.0,172500.0,700.0,40400.0,132800.0
hh_with_children,percentiles_81_90,2002,165900.0,2200.0,168000.0,700.0,37900.0,130900.0
hh_with_children,percentiles_81_90,2003,168900.0,2200.0,171100.0,800.0,36200.0,135700.0
hh_with_children,percentiles_81_90,2004,173600.0,2200.0,175800.0,900.0,37700.0,139000.0
hh_with_children,percentiles_81_90,2005,178700.0,1900.0,180500.0,800.0,39100.0,142200.0
hh_with_children,percentiles_81_90,2006,184600.0,2000.0,186500.0,1000.0,40600.0,146900.0
hh_with_children,percentiles_81_90,2007,188600.0,2500.0,191000.0,1000.0,41600.0,150400.0
hh_with_children,percentiles_81_90,2008,182600.0,2300.0,184900.0,1100.0,37800.0,148200.0
hh_with_children,percentiles_81_90,2009,178300.0,3300.0,181600.0,1200.0,36700.0,146000.0
hh_with_children,percentiles_81_90,2010,180300.0,3300.0,183600.0,1400.0,38000.0,146900.0
hh_with_children,percentiles_81_90,2011,181100.0,3100.0,184200.0,1200.0,36900.0,148500.0
hh_with_children,percentiles_81_90,2012,183600.0,2500.0,186100.0,1200.0,38200.0,149000.0
hh_with_children,percentiles_81_90,2013,187100.0,2600.0,189800.0,1200.0,42600.0,148400.0
hh_with_children,percentiles_81_90,2014,191200.0,2800.0,194000.0,1900.0,44100.0,151800.0
hh_with_children,percentiles_91_95,1979,154000.0,1600.0,155500.0,200.0,37900.0,117900.0
